Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
27272970,"Mi maravillosa librería (Mi maravillosa librería, #1)",Petra Hartlieb,"Hartlieb, Petra",Manolo Laguillo,"=""8416291217""","=""9788416291212""",4,3.73,Periférica,Paperback,240,2015,2014,2017/11/09,2017/10/31,,,read,,,,1,0
36472999,El fuego invisible,Javier Sierra,"Sierra, Javier",,"=""8408178946""","=""9788408178941""",4,3.15,Planeta,Hardcover,480,2017,2017,2017/11/08,2017/11/04,,,read,,,,1,0
22072567,Un millón de gotas,Víctor del Árbol,"Árbol, Víctor del",,"=""842334813X""","=""9788423348138""",4,4.02,Destino,Paperback,672,2014,2014,2017/10/30,2017/10/19,,,read,,,,1,0
51611,De ratones y hombres,John Steinbeck,"Steinbeck, John","Juan José Coy, Consuelo Montes Granado","=""843163412X""","=""9788431634124""",5,3.90,Editorial Vicens Vives,Paperback,110,2014,1937,2017/10/19,2017/10/19,,,read,,,,1,0
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0307347974""","=""9780307347978""",4,3.97,DeBolsillo,Mass Market Paperback,158,2004,1953,2017/10/19,2017/10/16,,,read,,,,1,0
49392,"El psicoanalista (El psicoanalista, #1)",John Katzenbach,"Katzenbach, John",Laura Paredes,"=""8496546489""","=""9788496546486""",4,4.11,Ediciones B,Paperback,528,2006,2002,2017/10/10,2017/10/08,,,read,,,,1,0
29263538,Música de mierda,Carl Wilson,"Wilson, Carl",,"=""8416290482""","=""9788416290482""",3,3.96,Blackie Books,Hardcover,208,2016,2007,2017/10/09,2017/10/02,,,read,,,,1,0
33852220,El Maestro,Pablo Poveda,"Poveda, Pablo",,"=""""","=""""",3,3.39,,Kindle Edition,230,2017,,2017/10/04,2017/10/04,,,read,,,,1,0
25382522,Oso,Marian Engel,"Engel, Marian",Magdalena Palmer,"=""8415979568""","=""9788415979562""",4,3.38,Impedimenta,Paperback,168,2015,1976,2017/10/02,2017/01/31,,,read,,,,1,0
18375509,"El muñeco de nieve  (Harry Hole, #7)",Jo Nesbø,"Nesbø, Jo","Carmen Montes Cano, Ada Berntsen","=""8490067627""","=""9788490067628""",4,4.03,RBA Serie Negra,Paperback,492,2013,2007,2017/09/29,2017/09/26,,,read,,,,1,0
1220493,Los ojos del hermano eterno,Stefan Zweig,"Zweig, Stefan",,"=""8478080392""","=""9788478080397""",4,3.96,Editorial Sirio,Paperback,80,2001,1921,2017/09/26,2017/09/26,,,read,,,,1,0
24799164,"Voces de Chernóbil: Crónica del futuro (Voces de utopía, #4)",Svetlana Alexievich,"Alexievich, Svetlana",Ricardo San Vicente,"=""8490624402""","=""9788490624401""",4,4.40,DeBolsillo,Paperback,406,2015,1997,2017/09/25,2017/01/06,,,read,,,,1,0
35483196,Berta Isla,Javier Marías,"Marías, Javier",,"=""8420427365""","=""9788420427362""",3,3.99,Alfaguara,Paperback,544,2017,2017,2017/09/21,2017/09/16,,,read,,,,1,0
31700489,"El laberinto de los espíritus (El cementerio de los libros olvidados, #4)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8408163388""","=""9788408163381""",4,4.54,Planeta,Hardcover,928,2016,2016,2017/09/14,2017/05/18,,,read,,,,1,0
75524,Cosmética del enemigo,Amélie Nothomb,"Nothomb, Amélie",Sergi Pàmies,"=""8433969927""","=""9788433969927""",4,3.94,Editorial Anagrama,Hardcover,104,2003,2001,2017/09/08,2017/09/07,,,read,,,,1,0
45732,Carta de una desconocida,Stefan Zweig,"Zweig, Stefan",Berta Conill Purgimon,"=""8495359472""","=""9788495359476""",4,4.09,Acantilado,Paperback,72,2002,1922,2017/09/05,2017/09/05,,,read,,,,1,0
75544,Higiene del asesino,Amélie Nothomb,"Nothomb, Amélie",,"=""8477651205""","=""9788477651208""",4,3.77,Circe,Paperback,184,2002,1992,2017/09/05,2017/08/29,,,read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",4,4.16,Penguin,Paperback,532,2003,1847,2017/08/31,2017/02/01,,,read,,,,1,0
13494771,"El redentor (Harry Hole, #6)",Jo Nesbø,"Nesbø, Jo",,"=""""","=""9788490061497""",4,4.09,RBA Libros,Paperback,544,2012,2005,2017/08/29,2017/08/28,,,read,,,,1,0
4942622,Hacia rutas salvajes,Jon Krakauer,"Krakauer, Jon",,"=""8496778746""","=""9788496778740""",4,4.02,B de Bolsillo,Mass Market Paperback,288,2008,1996,2017/08/27,2017/08/21,,,read,,,,1,0
18515985,Encender una hoguera,Jack London,"London, Jack","Raúl Arias, Catalina Martínez Muñoz","=""8492403926""","=""9788492403929""",4,3.99,Rey Lear,Kindle Edition,72,2013,1902,2017/08/23,2017/08/22,,,read,,,,1,0
11663204,For Want of a Nail,Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",4,3.71,,Kindle Edition,19,2011,2010,2017/08/21,2014/11/11,,,read,,,,1,0
14887686,El capote,Nikolai Gogol,"Gogol, Nikolai","Víctor Gallego Ballestero, Noemí Villamuza","=""8492683392""","=""9788492683390""",4,4.14,N rdica Libros,Mass Market Paperback,104,2011,1842,2017/08/19,2017/08/19,,,read,,,,1,0
35680567,"El último susurro (Susurros, #1)",Gema Tacón,"Tacón, Gema",,"=""""","=""""",4,4.20,,Kindle Edition,245,2017,,2017/08/11,2017/08/09,,,read,,,,1,0
96895,Escupiré sobre vuestra tumba,Boris Vian,"Vian, Boris",Jordi Martí,"=""8435015882""","=""9788435015882""",5,3.56,Edhasa,Paperback,190,2018,1946,2017/08/09,2017/05/21,,,read,,,,1,0
20976281,Ánima,Wajdi Mouawad,"Mouawad, Wajdi",Pablo Martín Sánchez,"=""""","=""9788423347773""",4,4.10,Destino,Paperback,448,2014,2012,2017/08/09,2017/08/03,,,read,,,,1,0
3950967,"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",3,4.03,Bloomsbury,Hardcover,105,2008,2008,2017/08/08,2017/08/08,,,read,,,,1,0
9627740,Mendel el de los libros,Stefan Zweig,"Zweig, Stefan",Berta Vias Mahou,"=""8496834905""","=""9788496834903""",5,4.03,Acantilado,Paperback,57,2009,1929,2017/08/06,2017/08/05,,,read,,,,1,0
264704,La leyenda del Santo Bebedor,Joseph Roth,"Roth, Joseph",Michael Faber Kaiser,"=""8433930060""","=""9788433930064""",5,3.74,Editorial Anagrama,Paperback,96,1981,1939,2017/08/06,2017/08/06,,,read,Tan breve como maravilloso ,,,1,0
30165203,"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.10,William Morrow,Kindle Edition,635,2011,2001,2017/08/05,2017/07/18,,,read,,,,1,0
1173855,Veinticuatro horas en la vida de una mujer,Stefan Zweig,"Zweig, Stefan",María Daniela Landa,"=""8495359391""","=""9788495359391""",4,3.89,Acantilado,Paperback,104,2001,1925,2017/08/02,2017/08/01,,,read,,,,1,0
45497,El alquimista,Paulo Coelho,"Coelho, Paulo",,"=""970051336X""","=""9789700513362""",4,3.92,Grijalbo,Paperback,203,2001,1988,2017/07/31,2017/07/26,,,read,,,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",4,4.33,Vintage,Paperback,512,2015,2011,2017/07/21,2017/06/25,,,read,,,,1,0
62779,Nada,Carmen Laforet,"Laforet, Carmen",,"=""1843433028""","=""9781843433026""",4,3.84,Harvill Secker,Hardcover,244,2007,1944,2017/07/18,2017/07/13,,,read,,,,1,0
34614803,La expulsión de lo distinto,Byung-Chul Han,"Han, Byung-Chul",,"=""8425439663""","=""9788425439667""",3,4.01,Herder Editorial,Kindle Edition,128,2017,2016,2017/07/13,2017/07/10,,,read,,,,1,0
34312000,La imagen de tu vida,Javier Gomá Lanzón,"Lanzón, Javier Gomá",,"=""""","=""""",4,4.15,Galaxia Gutenberg,Kindle Edition,99,2017,,2017/07/10,2017/07/04,,,read,,,,1,0
35427596,La sustancia del mal,Luca D'Andrea,"D'Andrea, Luca",,"=""8420426458""","=""9788420426457""",3,3.59,Alfaguara,Kindle Edition,464,2017,2016,2017/07/09,2017/07/02,,,read,,,,1,0
35586153,Los otros que me habitan,Paco Huelva,"Huelva, Paco",,"=""8494690361""","=""9788494690365""",4,4.00,Niebla ,Paperback,101,2017,,2017/07/03,2017/07/03,,,read,,,,1,0
33838786,El meteorólogo,Olivier Rolin,"Rolin, Olivier",Miguel Aguayo,"=""8417007032""","=""9788417007034""",3,3.67,Libros del Asteroide,Paperback,208,2017,2014,2017/07/02,2017/06/25,,,read,,,,1,0
32019591,Preparación para la próxima vida,Atticus Lish,"Lish, Atticus",Magdalena Palmer,"=""8416677158""","=""9788416677153""",4,3.77,Sexto Piso,Paperback,520,2016,2014,2017/06/23,2017/01/24,,,read,,,,1,0
13550141,Años lentos,Fernando Aramburu,"Aramburu, Fernando",,"=""8483833808""","=""9788483833803""",5,3.81,Tusquets Editores,Paperback,224,2012,2012,2017/06/16,2017/06/15,,,read,,,,1,0
30118116,El Aprendiz,Pablo Poveda,"Poveda, Pablo",,"=""""","=""""",3,3.36,,Kindle Edition,170,2016,,2017/06/13,2017/06/12,,,read,,,,1,0
35104216,Escrito en el agua,Paula Hawkins,"Hawkins, Paula",Aleix Montoto,"=""6070740815""","=""9786070740817""",3,3.59,Grupo Planeta,Kindle Edition,416,2017,2017,2017/06/01,2017/05/28,,,read,2.5 no me ha convencido. Creo que la historia contada de otra manera podría haber dado mucho más de si. ,,,1,0
17252158,El niño que robó el caballo de Atila,Iván Repila,"Repila, Iván",Alfonso Rodríguez Barrera,"=""""","=""9788494015687""",5,3.87,Libros del silencio,Paperback,136,2013,2013,2017/05/29,2017/05/29,,,read,Tremendo...,,,1,0
34538469,Farishta,Marc Pastor,"Pastor, Marc",,"=""8416673330""","=""9788416673339""",0,3.96,Catedral Books,Paperback,544,2017,2017,,2017/05/29,to-read,to-read (#34),to-read,,,,0,0
33791331,La vida negociable,Luis Landero,"Landero, Luis",,"=""8490663718""","=""9788490663714""",4,3.56,Tusquets,Paperback,336,2017,,2017/05/28,2017/01/29,,,read,,,,1,0
33987296,Prólogo para una guerra,Iván Repila,"Repila, Iván",,"=""8432229873""","=""9788432229879""",4,3.34,Seix Barral,Paperback,288,2017,,2017/05/25,2017/02/01,,,read,,,,1,0
15748545,La noche en que Frankenstein leyó el Quijote,Santiago Posteguillo,"Posteguillo, Santiago",,"=""8408025961""","=""9788408025962""",4,4.19,Editorial Planeta,Kindle Edition,163,2012,2012,2017/05/23,2017/02/01,,,read,,,,1,0
24831498,El año sin verano,Carlos del Amor,"Amor, Carlos del",,"=""8467043717""","=""9788467043716""",4,3.64,Espasa,Paperback,256,2015,2015,2017/05/22,2015/04/23,,,read,,,,1,0
34314388,Cáscara de nuez,Ian McEwan,"McEwan, Ian",Jaime Zulaika,"=""8433937715""","=""""",4,3.69,Anagrama,Kindle Edition,175,2017,2016,2017/05/21,2017/05/19,,,read,,,,1,0
34729707,La chica de antes,J.P. Delaney,"Delaney, J.P.",Nieves Calvino Gutiérrez,"=""8425355281""","=""9788425355288""",4,3.70,Penguin Random House Grupo Editorial,Kindle Edition,351,2017,2017,2017/05/18,2017/05/17,,,read,,,,1,0
18656563,"Dies irae (Versos, canciones y trocitos de carne, #2)",César Pérez Gellida,"Gellida, César Pérez",,"=""8483655594""","=""""",4,4.00,Suma de Letras,Kindle Edition,568,2013,2013,2017/05/15,2017/05/12,,,read,,,,1,0
34651549,Tierra de campos,David Trueba,"Trueba, David",,"=""8433998323""","=""9788433998323""",4,3.87,Editorial Anagrama,Paperback,408,2017,2017,2017/05/12,2017/05/09,,,read,,,,1,0
6563739,Por trece razones,Jay Asher,"Asher, Jay",María Pardo Vuelta,"=""8493678449""","=""9788493678449""",3,3.84,Ediciones Ámbar,Hardcover,223,2009,2007,2017/05/09,2017/04/29,,,read,,,,1,0
34505172,"Los ritos del agua (La ciudad blanca, #2)",Eva García Sáenz de Urturi,"Urturi, Eva García Sáenz de",Eva García Sáenz,"=""8408169459""","=""9788408169451""",4,4.16,Editorial Planeta,Hardcover,448,2017,2017,2017/05/08,2017/05/01,,,read,,,,1,0
34657681,"No soy un monstruo (Ana Arén, #1)",Carme Chaparro,"Chaparro, Carme",,"=""8467049693""","=""9788467049695""",4,3.77,Espasa,Kindle Edition,344,2017,2017,2017/05/01,2017/04/28,,,read,,,,1,0
33782731,El monarca de las sombras,Javier Cercas,"Cercas, Javier",,"=""8439732570""","=""9788439732570""",4,3.63,Literatura Random House,Hardcover,288,2017,2017,2017/04/23,2017/04/14,,,read,,,,1,0
17384199,"Memento mori (Versos, canciones y trocitos de carne, #1)",César Pérez Gellida,"Gellida, César Pérez",,"=""8483654539""","=""9788483654538""",4,4.00,Suma de Letras,Paperback,584,2013,2013,2017/03/14,2017/03/06,,,read,"No se que me ha gustado más, que se ambiente en Valladolid, la trama o la banda sonora...<br/><br/>Ha sido un descubrimiento para mí, seguiremos con la trilogía.<br/><br/>",,,1,0
227066,El amor dura tres años,Frédéric Beigbeder,"Beigbeder, Frédéric",Sergi Pàmies,"=""8433969994""","=""9788433969996""",2,3.37,Anagrama,Paperback,168,2003,1997,2017/02/23,2017/02/17,,,read,,,,1,0
1612509,La princesa de hielo,Camilla Läckberg,"Läckberg, Camilla",Carmen Montes Cano,"=""8496748162""","=""9788496748163""",4,3.76,Maeva,Paperback,376,2007,2003,2017/02/15,2017/02/12,,,read,,,,1,0
33947090,Al cerrar la puerta,B.A. Paris,"Paris, B.A.",Pilar de la Peña Minguell,"=""849104583X""","=""9788491045830""",3,3.97,Alianza Editorial,Hardcover,288,2017,2016,2017/02/09,2017/02/09,,,read,,,,1,0
27237130,La oficina,Lars Berge,"Berge, Lars","Martin Lexell, Mónica Corral Frías","=""8420419745""","=""9788420419749""",4,2.84,Alfaguara,Kindle Edition,251,2015,2013,2016/06/23,2016/05/17,,,read,,,,1,0
34010824,La ira de los elegidos,Ray Bolívar,"Bolívar, Ray",,"=""1542559820""","=""9781542559829""",3,3.17,CreateSpace Independent Publishing Platform,Paperback,260,2017,,2017/02/05,2017/02/05,,,read,,,,1,0
623976,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0439925509""","=""9780439925501""",4,3.92,Scholastic Press,Hardcover,308,2007,2007,2017/02/08,2017/01/29,,,read,"Entretenido, literatura juvenil, pero refrescante... La historia se corta por lo que habrá que darle una oportunidad al siguiente...",,,1,0
6404942,Nueva primavera,Robert Jordan,"Jordan, Robert",Mila López,"=""8448033655""","=""9788448033651""",0,4.07,Timun Mas Narrativa,Paperback,336,2004,2004,,2017/02/07,to-read,to-read (#32),to-read,,,,0,0
29622429,El desorden que dejas,Carlos  Montero,"Montero, Carlos",,"=""8467047267""","=""9788467047264""",3,3.77,Espasa,Hardcover,408,2016,2016,2017/02/05,2017/02/03,,,read,,,,1,0
33666385,El motel del voyeur,Gay Talese,"Talese, Gay",,"=""8420426644""","=""9788420426648""",4,3.28,Alfaguara,Kindle Edition,229,2017,2016,2017/02/02,2017/02/01,,,read,"Muy entretenido, sobretodo porque está basado en una historia real, en ocasiones espeluznante por determinados comportamientos que pueden llegar a tener las personas...<br/><br/>",,,1,0
33238988,Círculos,Manuel Ríos San Martín,"Martín, Manuel Ríos San",,"=""8491290605""","=""9788491290605""",3,3.29,Suma de Letras,Kindle Edition,357,2016,,2017/01/31,2017/01/26,,,read,,,,1,0
13094197,"El prisionero del cielo (El cementerio de los libros olvidados, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8408105825""","=""9788408105824""",4,4.15,Planeta,Hardcover,379,2011,2011,2017/01/30,2017/01/26,,,read,"Me ha gustado mucho también, aunque creo que es el más flojo de los tres que llevo. A ver que tal el último...",,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.20,New American Library,Mass Market Paperback,328,1950,1948,,2017/01/30,to-read,to-read (#31),to-read,,,,0,0
22469404,Pétronille,Amélie Nothomb,"Nothomb, Amélie",,"=""2226258310""","=""9782226258311""",3,3.66,Albin Michel,Paperback,169,2014,2014,2017/01/26,2017/01/24,,,read,,,,1,0
3218829,"El juego del ángel (El cementerio de los libros olvidados, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""""","=""""",5,4.02,Vintage Español,Paperback,672,2008,2008,2017/01/25,2017/01/23,,,read,Genial. Me ha abducido por completo. Que forma de escribir tiene este Zafón. Con ganas de seguir con el siguiente...,,,1,0
13538873,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",,"=""0374214913""","=""9780374214913""",3,3.72,"Farrar, Straus and Giroux",Hardcover,288,2012,2012,2017/01/24,2017/01/23,,,read,"Bueno, pues como libro entretenido lo recomiendo, una mezcla entre librería y tecnología (dos aspectos que me gustan), la trama promete más de lo que da, asociaciones misterioas, enigma histórico por resolver, etc.... Para mi gusto se queda un poco corto, pero como no es muy largo se lee en unos cuantos ratos para desconectar de otras tareas...",,,1,0
8362050,Espía de Dios,Juan Gómez-Jurado,"Gómez-Jurado, Juan",,"=""""","=""""",4,3.83,Grupo Planeta,Kindle Edition,265,2009,2006,2017/01/23,2017/01/21,,,read,,,,1,0
31843122,"El retrato de Dorian Gray (Grandes Clásicos de la Literatura, Serie II, Vol. #3)",Oscar Wilde,"Wilde, Oscar",Julio Gómez de la Serna,"=""8408044249""","=""9788408044246""",0,4.14,Editorial Planeta,Hardcover,221,2002,1890,,2017/01/22,to-read,to-read (#30),to-read,,,,0,0
25877052,Éramos mentirosos,E. Lockhart,"Lockhart, E.",,"=""8416555001""","=""9788416555000""",4,3.65,Salamandra,Paperback,281,2015,2014,2017/01/21,2017/01/16,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",5,3.93,Scribner,Paperback,180,1925,1925,2017/01/19,2017/01/16,,,read,,,,1,0
29352002,Un hombre en la oscuridad,Paul Auster,"Auster, Paul",Benito Gómez Ibáñez,"=""8433974858""","=""9788433974853""",4,3.63,Anagrama,Paperback,208,2008,2008,2017/01/18,2017/01/16,,,read,,,,1,0
25787299,El Profesor,Pablo Poveda,"Poveda, Pablo",,"=""""","=""""",3,3.14,,Kindle Edition,147,2015,2015,2017/01/17,2017/01/16,,,read,"No es lo que esperaba, pero le daré una oportunidad al segundo...",,,1,0
33112722,La pareja de al lado,Shari Lapena,"Lapena, Shari",,"=""8491290664""","=""9788491290667""",3,3.80,Suma de Letras,Kindle Edition,392,2017,2016,2017/01/16,2017/01/15,,,read,Muy rollo película de mediodía de Antena 3 o Tele 5 pero muy intrigante y entretenido ...,,,1,0
6029507,Diez negritos,Agatha Christie,"Christie, Agatha",Orestes Llorens,"=""9871144482""","=""9789871144488""",4,4.27,Planeta,Paperback,167,2004,1939,2017/01/15,2017/01/15,,,read,Me ha gustado mucho. Me lo he leído de una sentada.,,,1,0
32467382,El gran imaginador o la fabulosa historia del viajero de los cien nombres,Juan Jacinto Muñoz-Rengel,"Muñoz-Rengel, Juan Jacinto",,"=""8401017483""","=""9788401017483""",5,3.73,Plaza & Janés,Paperback,475,2016,2016,2017/01/15,2016/12/04,,,read,Me ha encantado.,,,1,0
11942952,No confíes en nadie,S.J. Watson,"Watson, S.J.",Matuca Fernández de Villavicencio,"=""0307883027""","=""9780307883025""",0,3.90,Grijalbo,Paperback,384,2011,2011,,2017/01/06,to-read,to-read (#29),to-read,,,,0,0
30040415,"Quien pierde paga (Trilogía de Bill Hodges, #2)",Stephen  King,"King, Stephen",,"=""8401017378""","=""9786073150392""",0,4.07,Plaza & Janes,Paperback,448,2016,2015,,2017/01/06,to-read,to-read (#28),to-read,,,,0,0
18775247,Mr. Mercedes (Bill Hodges #1),Stephen  King,"King, Stephen",,"=""1476754454""","=""9781476754451""",4,4.04,Scribner,Hardcover,437,2014,2014,2017/01/03,2014/11/24,,,read,,,,1,0
32332846,Baby Doll,Hollie Overton,"Overton, Hollie",,"=""8483658836""","=""9788483658833""",0,3.81,Suma Internacional,Paperback,400,2016,2016,,2016/12/28,to-read,to-read (#27),to-read,,,,0,0
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",5,4.36,New York Review Books,Paperback,292,2006,1965,2016/12/26,2016/12/22,,,read,,,,1,0
71527,La música del azar,Paul Auster,"Auster, Paul",Maribel de Juan,"=""8433966111""","=""9788433966117""",4,3.93,Editorial Anagrama,Mass Market Paperback,256,2010,1990,2016/12/22,2016/12/21,,,read,,,,1,0
112094,Una Navidad diferente,John Grisham,"Grisham, John",,"=""8466312099""","=""9788466312097""",4,3.58,"Suma de letras,Punto De Lectura",Mass Market Paperback,256,2003,2001,2016/12/21,2016/12/20,,,read,"Una novela, rápida y divertida para estas fechas.",,,1,0
32332827,Niebla / Fog (Spanish Edition),Andreas Pfluger,"Pfluger, Andreas",,"=""8491290133""","=""9788491290131""",4,3.75,Suma Internacional,Paperback,520,2016,2016,2016/12/20,2016/12/17,,,read,,,,1,0
32319129,Algo que ocultar,Ana Zarauza,"Zarauza, Ana",,"=""8416053340""","=""9788416053346""",4,3.24,Septem Ediciones,Hardcover,262,2015,2015,2016/12/14,2016/12/13,,,read,Un thriller con dos historias entrelazadas muy interesantes.,,,1,0
31364450,La carne,Rosa Montero,"Montero, Rosa",,"=""8420426210""","=""9788420426211""",3,3.78,Alfaguara,Kindle Edition,240,2016,2016,2016/12/13,2016/12/13,,,read,"No es el tipo de libro que suelo leer, pero bueno para tener buen criterio hay que tocar todos los palos.<br/><br/>Muy ligera.",,,1,0
32618665,Un abogado rebelde,John Grisham,"Grisham, John",Sergio Lledó Rando,"=""8401018080""","=""9788401018084""",4,3.81,Plaza & Janes,Kindle Edition,498,2016,2015,2016/12/09,2016/12/07,,,read,,,,1,0
23971564,El Príncipe de Parnaso,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""""","=""""",4,3.80,Planeta,Paperback,60,2012,2012,2016/12/06,2016/12/05,,,read,,,,1,0
